id_estoque,ingrediente,quantidade,unidade
8992,Chocolate,81.38,ml
9702,Farinha,60.35,g
2156,Canela,10.85,ml
9900,Leite,32.7,g
725,Farinha,87.84,L
730,Mel,72.65,kg
5487,Açúcar,8.77,g
6830,Mel,87.69,L
6822,Café,19.11,g
6433,Mel,92.83,kg
6219,Açúcar,87.0,g
3604,Café,54.62,g
2166,Farinha,31.74,ml
2448,Farinha,7.42,g
942,Mel,43.85,L
8766,Canela,23.94,ml
9097,Farinha,50.89,L
967,Açúcar,97.33,L
447,Chocolate,6.25,L
8628,Mel,27.21,g
7904,Leite,59.02,L
8652,Chocolate,27.79,kg
4437,Mel,88.79,g
7068,Café,92.66,ml
1549,Mel,21.89,g
9908,Leite,29.28,kg
9025,Mel,92.16,kg
8502,Leite,10.81,L
6838,Mel,8.12,ml
6043,Café,50.9,L
3890,Mel,3.61,ml
2440,Mel,66.29,g
7095,Leite,33.33,kg
2708,Açúcar,51.36,kg
9207,Leite,89.17,kg
7140,Café,31.05,g
9562,Açúcar,38.84,ml
9595,Canela,94.56,kg
4407,Farinha,84.31,g
3713,Açúcar,83.63,kg
7685,Mel,90.03,L
923,Farinha,67.37,L
4250,Leite,88.86,ml
9738,Açúcar,52.85,ml
6958,Café,89.54,ml
195,Leite,96.6,kg
446,Mel,49.02,kg
3034,Chocolate,32.28,ml
1578,Café,72.24,ml
7080,Café,40.09,L
9566,Canela,35.07,kg
7876,Leite,63.97,L
4953,Farinha,51.41,L
4351,Açúcar,10.52,kg
1791,Chocolate,22.54,kg
5856,Farinha,66.71,kg
3527,Leite,47.13,ml
36,Canela,13.91,g
767,Farinha,12.33,ml
1969,Açúcar,1.3,ml
1010,Canela,80.67,g
4200,Açúcar,9.39,ml
626,Açúcar,63.86,kg
3835,Chocolate,70.17,ml
2248,Canela,12.24,g
2205,Mel,69.43,kg
6960,Mel,93.63,ml
5006,Leite,14.11,kg
3226,Açúcar,88.53,L
6983,Café,34.92,kg
6626,Café,60.65,g
3749,Leite,96.51,L
4762,Canela,57.8,ml
6463,Mel,61.17,L
9296,Café,91.76,ml
6694,Mel,41.39,kg
5531,Açúcar,54.94,ml
3908,Leite,12.07,ml
6403,Açúcar,50.85,g
7780,Leite,24.37,L
5972,Leite,81.52,ml
7638,Leite,96.55,g
1306,Café,74.33,kg
9372,Mel,63.07,ml
7918,Farinha,64.02,ml
7488,Mel,67.15,kg
2171,Café,69.35,g
8292,Canela,18.17,g
4108,Chocolate,47.33,kg
9694,Farinha,92.97,ml
6748,Leite,74.55,ml
5031,Chocolate,90.86,g
947,Leite,68.25,kg
5688,Açúcar,66.6,kg
6093,Farinha,36.19,kg
778,Chocolate,34.11,kg
6912,Leite,55.57,kg
7041,Farinha,32.77,L
4757,Canela,32.39,L
9882,Farinha,9.87,L
2868,Café,97.91,L
3154,Canela,49.58,ml
1230,Leite,29.01,ml
7867,Açúcar,91.04,ml
6563,Canela,65.68,kg
9495,Leite,50.45,ml
1963,Farinha,14.51,g
5616,Leite,7.97,ml
7214,Leite,28.8,g
8042,Canela,93.18,g
8135,Canela,17.01,g
8456,Canela,53.34,kg
9402,Chocolate,60.69,L
885,Canela,29.96,g
9417,Canela,68.11,g
5592,Farinha,19.99,L
5685,Canela,96.5,ml
4788,Leite,10.75,L
8200,Leite,3.67,L
9980,Café,1.07,kg
8595,Mel,96.16,kg
5172,Mel,25.01,L
5141,Café,94.59,L
5347,Canela,5.39,L
3987,Farinha,51.2,ml
1599,Chocolate,61.03,L
3912,Mel,59.17,kg
9949,Canela,33.26,ml
8584,Leite,82.5,kg
4364,Café,38.73,L
8951,Café,40.94,ml
9268,Mel,81.96,g
1442,Açúcar,2.22,g
4966,Café,30.85,ml
3982,Mel,23.25,ml
8617,Chocolate,36.47,ml
4005,Café,76.13,g
5083,Açúcar,21.16,g
4268,Leite,25.29,kg
9058,Café,69.86,g
4827,Mel,46.33,L
8146,Café,33.04,g
9229,Açúcar,83.05,L
8548,Canela,16.43,L
3482,Canela,58.19,L
3290,Chocolate,6.86,ml
704,Farinha,86.68,kg
3691,Leite,73.95,g
2303,Café,53.63,g
1754,Farinha,84.92,L
8696,Leite,97.25,g
7426,Canela,28.27,L
9837,Café,3.52,L
824,Farinha,67.44,L
7179,Mel,74.56,ml
7695,Açúcar,45.28,g
7818,Chocolate,67.59,g
1771,Chocolate,95.05,L
7915,Leite,5.08,kg
1414,Canela,21.4,L
6530,Farinha,18.22,kg
8171,Leite,34.4,ml
892,Canela,53.0,kg
6859,Açúcar,92.46,L
929,Canela,74.16,kg
3893,Mel,29.3,L
1998,Canela,35.02,g
46,Chocolate,24.62,L
7509,Canela,64.07,kg
5657,Açúcar,55.58,L
5817,Leite,52.95,L
1528,Chocolate,42.86,L
627,Açúcar,9.11,g
379,Chocolate,58.56,kg
977,Açúcar,79.36,L
5672,Chocolate,61.0,kg
3284,Canela,97.75,g
345,Açúcar,4.96,ml
1720,Leite,77.95,ml
6240,Açúcar,2.13,ml
8663,Chocolate,47.14,g
3535,Canela,4.4,g
1841,Café,71.29,ml
6172,Farinha,51.4,ml
3513,Leite,87.25,kg
4882,Leite,95.56,g
3857,Açúcar,50.36,kg
845,Açúcar,7.35,ml
428,Açúcar,56.04,ml
7525,Café,68.29,g
5088,Café,25.56,kg
2793,Chocolate,10.1,kg
8394,Leite,32.82,kg
5753,Leite,82.51,g
5584,Canela,83.7,L
7916,Café,86.38,L
7174,Farinha,85.56,kg
6997,Canela,8.5,g
8596,Canela,84.58,L
4562,Açúcar,63.93,L
114,Leite,9.7,kg
6084,Café,38.12,g
2676,Farinha,76.81,kg
5848,Farinha,46.93,g
652,Açúcar,34.36,L
7528,Leite,25.33,kg
9383,Leite,16.37,L
6925,Canela,3.08,kg
4924,Mel,64.03,kg
4702,Açúcar,35.05,L
7683,Leite,64.93,ml
1717,Mel,26.86,kg
4162,Café,49.69,kg
3053,Café,10.65,kg
812,Leite,75.03,L
9490,Café,53.56,kg
4542,Mel,69.6,kg
6834,Chocolate,56.94,kg
8580,Café,90.51,kg
2437,Farinha,76.53,L
5563,Canela,44.45,kg
3747,Leite,13.44,g
5760,Canela,97.85,kg
2678,Mel,95.02,L
3357,Açúcar,57.6,ml
4307,Açúcar,2.44,kg
329,Leite,85.95,L
1146,Açúcar,64.38,kg
935,Mel,21.67,ml
5350,Mel,66.41,ml
2460,Canela,66.52,ml
4184,Açúcar,52.63,L
8560,Açúcar,51.08,kg
5434,Açúcar,92.67,g
5562,Farinha,98.48,L
6449,Mel,81.59,kg
6903,Açúcar,12.54,kg
6840,Farinha,27.2,L
2792,Açúcar,35.6,g
1610,Chocolate,44.83,L
866,Farinha,91.96,g
7543,Leite,37.11,ml
9074,Chocolate,35.95,L
5864,Canela,67.7,kg
5314,Chocolate,97.35,L
2059,Chocolate,6.88,L
6457,Chocolate,74.36,kg
2079,Café,22.17,g
6404,Canela,33.42,ml
6129,Farinha,57.56,kg
8724,Farinha,54.79,L
4917,Chocolate,61.38,ml
7949,Chocolate,57.43,kg
1284,Farinha,9.06,g
2388,Chocolate,4.61,g
5633,Mel,29.44,g
7687,Mel,92.95,g
958,Café,22.16,kg
121,Açúcar,26.92,g
6276,Farinha,48.1,g
759,Café,41.95,kg
6019,Canela,30.41,kg
123,Café,21.19,ml
3645,Canela,66.51,kg
1893,Café,97.68,g
11,Leite,94.61,ml
9586,Mel,18.36,kg
9797,Farinha,15.42,L
2233,Mel,73.32,g
8719,Açúcar,94.2,kg
5066,Açúcar,51.22,kg
7006,Chocolate,42.8,L
3424,Farinha,92.0,ml
3207,Chocolate,83.99,ml
2328,Chocolate,31.02,ml
5837,Açúcar,44.8,L
6385,Canela,26.03,L
3378,Leite,32.31,ml
1982,Leite,1.1,g
3434,Farinha,54.31,ml
7834,Leite,87.78,g
8078,Açúcar,81.27,L
7546,Leite,72.45,L
3242,Açúcar,25.46,g
8487,Café,55.51,ml
2034,Mel,98.54,ml
5695,Leite,17.16,L
570,Mel,4.94,ml
5922,Canela,71.39,ml
1966,Chocolate,73.27,g
6565,Mel,71.67,L
8587,Leite,71.86,L
7175,Canela,30.76,ml
4012,Farinha,79.92,kg
553,Leite,26.49,L
1530,Leite,25.84,ml
8521,Chocolate,4.68,kg
8464,Café,54.55,kg
5843,Açúcar,19.49,kg
5846,Açúcar,29.54,kg
1964,Mel,69.61,g
4360,Chocolate,26.28,kg
2883,Mel,64.05,kg
9180,Açúcar,85.62,kg
6969,Café,18.28,kg
1053,Mel,99.3,L
7714,Canela,45.63,ml
9547,Chocolate,26.46,g
5840,Canela,32.5,kg
3796,Farinha,54.91,L
6807,Farinha,15.21,kg
7194,Farinha,7.2,L
1493,Café,56.63,ml
9280,Mel,13.4,ml
4965,Chocolate,68.53,ml
4340,Chocolate,83.86,L
6877,Canela,14.57,L
6071,Mel,17.04,L
6675,Leite,17.19,kg
9973,Mel,67.07,L
4023,Canela,93.53,g
6517,Farinha,39.15,kg
4008,Leite,95.83,L
7493,Café,87.43,kg
2738,Chocolate,60.82,ml
2613,Chocolate,81.93,ml
7167,Açúcar,58.18,L
3883,Mel,34.95,g
4771,Açúcar,16.74,ml
9479,Canela,44.73,L
3146,Café,62.92,L
1814,Farinha,23.93,kg
1008,Café,45.13,L
5205,Chocolate,99.05,g
4613,Café,11.62,kg
7296,Canela,67.83,kg
4201,Café,19.93,g
4611,Chocolate,88.46,kg
1638,Canela,92.5,kg
2201,Mel,32.98,ml
7456,Farinha,53.24,kg
5330,Canela,83.93,ml
6013,Farinha,83.19,g
462,Chocolate,27.16,L
8054,Café,23.78,kg
4220,Açúcar,65.92,g
2585,Café,44.81,kg
3470,Chocolate,27.24,kg
9644,Farinha,62.95,kg
210,Canela,25.11,g
5383,Açúcar,97.99,L
3653,Farinha,7.16,ml
1503,Farinha,29.72,g
2467,Leite,12.76,L
2877,Mel,44.53,kg
7855,Açúcar,89.91,g
439,Canela,32.28,kg
2263,Açúcar,82.63,kg
895,Farinha,97.99,g
9330,Café,31.61,ml
8737,Canela,69.47,kg
6059,Café,68.29,L
1839,Chocolate,35.53,kg
4667,Leite,48.74,L
8089,Açúcar,54.38,g
9653,Farinha,81.94,L
8963,Açúcar,68.0,ml
2276,Chocolate,63.16,ml
8547,Canela,51.83,kg
4551,Leite,45.92,g
5037,Leite,34.09,L
6428,Farinha,82.16,kg
6309,Farinha,81.08,L
8790,Café,57.06,kg
3577,Farinha,53.62,L
3607,Mel,33.64,g
9476,Farinha,51.1,ml
3739,Canela,87.03,L
4663,Açúcar,90.68,ml
4981,Chocolate,2.52,g
8020,Farinha,22.04,kg
1183,Canela,99.81,ml
5118,Leite,51.63,g
3562,Café,88.19,kg
4308,Café,45.4,ml
1346,Café,7.2,g
28,Mel,64.97,L
837,Açúcar,12.93,ml
7874,Café,64.49,L
5661,Farinha,77.75,L
5558,Café,42.97,g
1639,Chocolate,20.96,L
252,Canela,20.93,ml
2672,Leite,67.5,ml
5722,Mel,27.11,ml
905,Chocolate,75.97,L
8852,Leite,34.56,ml
9910,Café,80.21,g
6632,Canela,74.42,ml
6196,Café,97.28,L
3201,Farinha,80.75,kg
3060,Farinha,92.21,g
9524,Chocolate,95.23,kg
5708,Leite,36.33,g
6526,Leite,76.24,kg
3464,Açúcar,15.12,L
6267,Açúcar,65.91,g
3902,Leite,42.06,L
9513,Café,8.61,ml
3951,Farinha,82.01,ml
3753,Farinha,49.19,g
8883,Chocolate,22.01,kg
6888,Canela,25.03,kg
3445,Açúcar,41.24,g
7123,Açúcar,82.58,L
1058,Açúcar,88.59,g
9502,Canela,94.72,kg
3517,Café,56.86,kg
4325,Mel,76.63,ml
348,Leite,65.15,ml
2970,Açúcar,95.41,g
2740,Leite,28.9,ml
6182,Canela,46.52,kg
7078,Farinha,19.01,L
8741,Leite,85.22,g
5568,Canela,48.59,kg
4903,Açúcar,82.47,ml
1063,Chocolate,33.16,L
792,Farinha,80.81,L
6286,Mel,17.41,g
589,Café,93.81,ml
713,Café,93.48,ml
527,Café,46.77,ml
9649,Açúcar,16.27,L
1300,Farinha,95.89,kg
8361,Mel,52.84,ml
6885,Chocolate,50.49,kg
1304,Canela,70.44,g
6771,Chocolate,84.2,kg
2628,Canela,37.14,ml
2537,Canela,15.18,ml
6429,Farinha,23.8,L
2301,Mel,80.24,ml
721,Leite,42.95,L
490,Mel,71.75,kg
3295,Chocolate,54.78,g
1433,Mel,74.62,ml
467,Açúcar,95.16,L
6863,Chocolate,38.88,kg
2644,Açúcar,78.05,g
3881,Açúcar,34.72,kg
7549,Mel,68.37,ml
3028,Canela,55.37,kg
3794,Café,20.28,L
6168,Canela,82.09,g
2605,Açúcar,57.52,g
8039,Mel,3.38,g
6846,Farinha,65.21,ml
7887,Canela,97.62,L
4587,Café,64.62,ml
9293,Café,72.73,ml
995,Leite,25.49,kg
2571,Canela,74.31,kg
1083,Chocolate,5.55,L
2055,Chocolate,61.07,L
6607,Açúcar,21.49,g
4963,Chocolate,88.14,L
6476,Leite,41.35,g
2403,Farinha,74.56,g
4343,Mel,27.12,ml
5458,Farinha,86.34,L
9899,Mel,9.03,kg
1457,Leite,17.18,kg
8893,Leite,8.1,kg
7825,Leite,71.68,g
1076,Chocolate,40.82,L
4463,Leite,8.25,L
366,Leite,88.6,L
6566,Café,80.37,ml
3631,Açúcar,39.0,g
5001,Chocolate,23.34,L
6249,Chocolate,87.39,kg
239,Açúcar,60.71,kg
2244,Leite,87.43,kg
921,Chocolate,97.51,ml
4,Chocolate,90.87,g
3628,Farinha,26.71,kg
7360,Café,27.11,ml
2254,Canela,58.95,L
4860,Leite,56.21,g
6266,Chocolate,24.75,ml
358,Açúcar,74.56,kg
1156,Café,33.0,g
8188,Chocolate,25.01,g
2891,Chocolate,45.72,ml
7429,Café,2.14,ml
6308,Café,97.01,ml
3516,Canela,4.57,kg
2422,Leite,39.13,ml
1327,Canela,74.21,g
5197,Farinha,77.46,g
879,Leite,48.96,kg
1447,Açúcar,66.85,g
7158,Chocolate,36.48,kg
5566,Leite,47.96,ml
3933,Chocolate,73.87,L
6268,Café,50.87,kg
2601,Canela,85.44,L
1154,Canela,89.05,g
2067,Leite,65.05,ml
8625,Café,46.8,g
2512,Chocolate,47.36,ml
387,Café,7.26,g
581,Café,5.19,g
6644,Leite,67.74,g
4478,Chocolate,2.13,kg
4056,Chocolate,7.5,g
7447,Leite,59.27,kg
6966,Farinha,95.51,L
1896,Açúcar,68.74,L
251,Açúcar,5.27,g
7300,Café,70.15,g
266,Mel,52.33,L
1042,Açúcar,19.03,kg
9359,Mel,60.51,ml
8304,Farinha,21.13,ml
2797,Chocolate,27.59,ml
1494,Canela,4.58,kg
9660,Café,33.57,L
7271,Café,7.06,kg
6996,Chocolate,88.92,g
4972,Farinha,68.69,kg
2479,Canela,37.27,kg
6819,Café,43.88,g
1980,Chocolate,97.22,kg
8613,Mel,95.34,kg
5436,Leite,10.84,g
9302,Açúcar,84.76,ml
8799,Café,1.5,kg
9191,Mel,64.86,g
6280,Mel,22.26,L
8161,Farinha,45.64,ml
6336,Farinha,55.1,ml
9832,Farinha,28.06,g
6292,Leite,70.88,g
5588,Mel,52.9,g
18,Canela,99.54,kg
2805,Canela,6.84,L
7020,Açúcar,44.19,ml
7591,Café,88.88,L
4441,Leite,82.35,g
7392,Farinha,47.89,L
76,Farinha,37.51,g
8750,Farinha,71.85,L
9112,Chocolate,71.26,ml
6751,Mel,43.42,ml
8796,Farinha,29.94,ml
9501,Açúcar,29.64,g
458,Leite,34.01,kg
970,Canela,62.45,ml
7096,Farinha,38.48,L
900,Café,9.35,L
3744,Açúcar,85.61,g
9034,Farinha,30.28,ml
3815,Café,17.11,L
926,Açúcar,96.62,g
7573,Canela,76.68,ml
9286,Café,24.19,g
3969,Farinha,99.03,kg
7359,Café,32.25,ml
4265,Farinha,93.28,kg
3736,Farinha,31.39,kg
9461,Leite,82.95,L
3839,Chocolate,96.72,L
9426,Canela,9.69,g
9802,Canela,99.57,L
1344,Chocolate,11.87,kg
7480,Chocolate,1.46,ml
6195,Café,46.43,ml
7138,Mel,81.1,ml
9700,Açúcar,84.76,ml
539,Canela,53.7,kg
8863,Farinha,90.91,g
5381,Mel,62.04,kg
6301,Chocolate,75.76,ml
6568,Leite,78.07,L
1124,Café,38.07,L
1677,Mel,24.59,ml
5628,Açúcar,70.27,g
530,Açúcar,25.75,g
2173,Leite,80.67,kg
8364,Leite,57.79,kg
1253,Canela,27.45,L
1919,Canela,14.7,g
9605,Mel,35.42,ml
4433,Canela,98.2,L
9126,Açúcar,48.14,kg
1162,Leite,83.01,L
3871,Farinha,16.46,L
5793,Açúcar,93.1,ml
144,Chocolate,83.65,g
5642,Leite,64.56,L
3718,Mel,91.27,g
7851,Café,72.12,g
9006,Mel,23.42,g
5263,Chocolate,66.32,ml
4769,Açúcar,87.38,L
914,Café,22.91,g
6224,Café,13.37,g
9100,Canela,64.89,ml
4705,Mel,26.17,ml
5573,Açúcar,98.98,kg
1372,Açúcar,55.96,L
2133,Açúcar,22.24,kg
299,Farinha,2.53,L
6242,Farinha,39.85,g
2554,Mel,51.78,kg
4313,Farinha,5.39,L
3905,Leite,46.91,g
7150,Açúcar,49.71,L
150,Açúcar,44.75,g
82,Mel,16.1,L
1356,Mel,2.38,kg
5136,Leite,88.24,L
8081,Leite,15.23,L
8066,Canela,86.9,g
6262,Café,23.2,L
7356,Canela,3.08,kg
7746,Açúcar,52.97,g
1011,Leite,75.69,L
4224,Açúcar,93.94,kg
823,Açúcar,25.54,g
605,Canela,76.28,L
8214,Café,52.22,ml
353,Leite,17.58,g
1022,Café,78.74,kg
4311,Farinha,29.51,g
5327,Mel,48.05,g
7842,Café,62.4,kg
9717,Café,70.63,kg
8244,Açúcar,25.57,ml
9826,Leite,92.92,ml
1658,Mel,1.69,g
4349,Canela,95.82,L
2935,Farinha,95.01,L
7129,Chocolate,3.4,g
6656,Chocolate,85.45,kg
9830,Chocolate,20.8,kg
3169,Farinha,78.08,kg
1192,Chocolate,60.56,kg
5181,Canela,99.34,g
5112,Leite,48.91,L
3102,Leite,9.08,kg
8509,Leite,70.88,L
2697,Leite,43.65,g
9611,Leite,70.71,L
2490,Chocolate,17.59,g
1886,Mel,93.39,L
8255,Café,57.48,g
1310,Chocolate,43.56,g
6816,Café,8.81,L
9306,Farinha,22.15,g
6733,Canela,99.89,L
288,Chocolate,48.51,kg
7590,Leite,92.06,ml
7798,Canela,89.67,L
9668,Café,15.41,ml
3810,Farinha,80.51,ml
3270,Chocolate,57.82,g
3947,Farinha,67.08,g
3608,Mel,82.47,g
3288,Açúcar,8.24,g
1633,Açúcar,35.33,ml
4978,Mel,16.53,kg
6699,Farinha,53.33,g
5405,Farinha,97.23,L
7974,Café,79.05,g
8759,Chocolate,21.13,g
3658,Canela,21.94,L
4986,Farinha,9.25,L
3388,Café,21.77,ml
5008,Café,28.23,kg
5321,Café,92.0,g
9800,Açúcar,11.1,g
3531,Leite,59.7,L
2247,Farinha,17.15,ml
689,Chocolate,83.97,g
5579,Leite,18.59,kg
7894,Leite,50.74,g
8676,Açúcar,13.93,L
8594,Farinha,98.96,g
9925,Farinha,70.82,g
9523,Chocolate,61.06,L
7464,Chocolate,79.39,L
1217,Café,50.5,kg
2673,Chocolate,57.81,ml
5258,Chocolate,62.54,L
8616,Café,89.55,ml
5462,Açúcar,19.84,ml
9449,Café,18.22,kg
9050,Canela,39.16,L
8198,Mel,26.69,L
9076,Farinha,34.45,g
8753,Farinha,16.65,ml
8355,Farinha,14.57,g
9324,Leite,94.41,ml
5858,Chocolate,66.89,L
6328,Chocolate,49.85,kg
7046,Leite,40.41,kg
3176,Mel,67.55,L
743,Café,6.28,g
9329,Farinha,54.37,kg
5542,Chocolate,33.76,L
7048,Farinha,42.8,kg
1252,Chocolate,90.63,kg
9990,Café,15.17,L
8205,Farinha,84.6,L
9149,Mel,19.84,kg
5691,Chocolate,6.99,ml
5360,Mel,70.8,L
9577,Farinha,91.09,g
2461,Chocolate,90.58,ml
6527,Canela,65.29,L
6023,Farinha,51.01,g
7629,Açúcar,69.99,ml
9077,Açúcar,59.78,kg
6038,Mel,79.41,L
4498,Chocolate,84.84,kg
2404,Leite,60.63,g
297,Leite,10.2,kg
8685,Café,32.78,ml
4619,Café,11.85,L
2892,Canela,83.3,kg
3271,Chocolate,71.89,kg
4968,Chocolate,73.73,ml
3141,Leite,19.97,ml
2731,Canela,26.87,kg
4795,Mel,96.12,L
1286,Mel,38.65,kg
3467,Mel,16.58,g
7771,Café,31.33,kg
6742,Canela,53.97,L
66,Açúcar,50.23,ml
8777,Mel,77.86,kg
1556,Mel,25.18,L
2128,Mel,50.77,g
331,Farinha,91.33,g
8476,Mel,58.54,ml
7079,Açúcar,41.62,g
9451,Farinha,89.57,kg
5500,Chocolate,26.65,ml
5147,Café,18.03,ml
755,Chocolate,37.11,L
3665,Mel,6.42,g
3879,Mel,3.16,kg
816,Café,26.3,kg
1066,Leite,61.28,ml
1251,Leite,69.13,kg
978,Chocolate,82.06,g
7779,Chocolate,83.57,ml
7793,Café,33.78,kg
4297,Canela,42.73,g
1275,Açúcar,23.98,L
8887,Farinha,52.54,ml
5552,Mel,65.21,kg
4114,Açúcar,64.83,L
5374,Farinha,3.35,ml
7483,Mel,45.51,L
2886,Mel,85.38,g
503,Mel,46.76,g
2471,Mel,5.06,g
4242,Café,24.42,L
3855,Farinha,77.46,ml
3386,Leite,50.31,g
693,Café,70.1,ml
3278,Açúcar,74.68,ml
5261,Canela,44.31,L
8977,Café,9.32,L
8448,Chocolate,63.09,L
8638,Canela,14.29,ml
3027,Farinha,43.77,kg
8643,Açúcar,53.91,g
1239,Açúcar,23.83,kg
6351,Chocolate,62.87,g
2195,Farinha,82.78,ml
3858,Mel,39.74,g
2592,Mel,15.79,L
9886,Açúcar,50.29,kg
5874,Açúcar,91.53,L
3785,Farinha,92.33,L
9136,Leite,53.8,L
1898,Chocolate,78.45,ml
7537,Canela,59.07,ml
2146,Chocolate,6.27,g
4180,Café,89.15,ml
174,Chocolate,82.18,kg
2380,Chocolate,3.93,ml
832,Leite,75.76,ml
1080,Mel,80.28,kg
8543,Açúcar,58.02,kg
7028,Café,64.23,g
5192,Canela,45.76,g
5151,Leite,11.1,g
2108,Farinha,83.66,L
8065,Café,9.26,ml
1897,Canela,69.99,g
3999,Farinha,28.2,kg
4410,Chocolate,89.49,ml
884,Chocolate,76.37,kg
9275,Farinha,93.34,kg
4891,Café,57.28,kg
7466,Mel,51.35,ml
9788,Café,84.82,g
4780,Açúcar,73.52,g
5613,Mel,91.77,ml
8881,Leite,92.38,kg
2387,Açúcar,23.35,L
186,Leite,48.26,g
9299,Mel,8.59,kg
7630,Leite,76.31,L
3055,Café,56.54,kg
8814,Canela,17.72,ml
6104,Açúcar,26.49,L
5362,Açúcar,97.08,g
5070,Canela,57.14,kg
8589,Farinha,35.34,g
4628,Farinha,32.3,ml
4281,Café,89.79,g
2643,Açúcar,55.72,L
9944,Canela,23.72,L
964,Canela,93.02,kg
6591,Mel,12.52,kg
5430,Chocolate,73.19,g
3507,Açúcar,11.06,g
5420,Canela,70.84,g
5481,Mel,25.51,ml
916,Mel,98.63,g
4234,Açúcar,73.9,kg
6667,Leite,31.66,kg
6910,Mel,24.22,g
7159,Leite,5.27,L
185,Leite,20.75,L
4157,Farinha,68.29,kg
6868,Canela,93.56,g
5841,Café,73.4,g
8339,Café,27.93,kg
187,Farinha,64.79,g
7091,Leite,90.25,L
2219,Leite,1.37,ml
9730,Mel,59.08,L
1479,Canela,74.4,ml
2361,Canela,85.82,L
9885,Açúcar,65.17,L
8897,Mel,67.61,g
8298,Açúcar,91.84,kg
1820,Chocolate,30.65,ml
9731,Mel,17.67,L
5551,Café,45.15,L
7038,Farinha,75.35,kg
9515,Leite,75.27,kg
7776,Mel,79.78,L
9176,Café,14.18,L
3282,Leite,27.66,g
3921,Café,25.36,ml
6519,Mel,67.05,g
5444,Farinha,60.52,ml
6866,Leite,26.88,L
1002,Chocolate,29.81,kg
409,Farinha,56.7,ml
1674,Açúcar,88.71,L
7534,Chocolate,36.87,ml
738,Açúcar,1.53,ml
1613,Chocolate,34.42,kg
6720,Mel,15.25,kg
2838,Chocolate,67.73,kg
4733,Café,76.87,ml
8181,Canela,20.71,kg
8999,Farinha,5.94,ml
3859,Farinha,77.32,g
4654,Leite,77.66,g
8532,Leite,3.13,L
6274,Canela,68.07,g
7251,Mel,64.26,ml
4320,Mel,19.32,L
4197,Leite,77.09,L
991,Açúcar,53.13,g
4868,Café,17.75,L
1505,Café,28.06,L
3935,Leite,17.95,kg
1285,Farinha,9.05,kg
2371,Açúcar,30.61,ml
2608,Canela,39.98,ml
6545,Canela,44.77,g
4869,Leite,80.98,L
6157,Açúcar,51.57,ml
1399,Canela,95.69,L
8308,Farinha,2.63,ml
6473,Farinha,21.32,ml
4119,Café,92.56,kg
301,Leite,80.91,ml
898,Café,49.56,ml
4043,Canela,35.14,L
4761,Café,44.38,kg
4800,Chocolate,82.08,ml
2632,Canela,66.14,kg
9307,Mel,74.38,ml
165,Farinha,20.49,kg
8642,Café,86.03,kg
4919,Açúcar,95.43,g
1937,Farinha,49.99,L
8472,Açúcar,19.15,L
6923,Canela,92.98,ml
903,Mel,11.01,g
3454,Farinha,30.69,kg
8944,Café,74.52,g
7405,Canela,80.18,kg
3160,Farinha,11.09,kg
9531,Leite,80.24,kg
4832,Canela,20.11,kg
7860,Mel,53.05,L
1426,Mel,29.87,kg
531,Canela,9.62,L
9118,Canela,64.63,L
6307,Canela,45.54,ml
29,Mel,55.33,ml
510,Canela,5.57,kg
3260,Mel,49.96,g
278,Mel,72.52,ml
1078,Leite,11.25,L
7564,Leite,3.53,kg
522,Café,6.9,g
7801,Canela,69.6,ml
3408,Canela,74.75,g
4380,Canela,25.74,L
5703,Açúcar,92.48,ml
5494,Café,3.25,g
1862,Farinha,6.23,ml
2844,Canela,4.97,g
5687,Chocolate,74.48,ml
636,Leite,12.37,kg
3597,Leite,42.44,ml
469,Açúcar,86.93,ml
1648,Leite,41.57,L
1580,Chocolate,57.58,g
4317,Leite,57.53,L
1748,Café,54.17,kg
8860,Café,58.47,L
2319,Mel,28.55,ml
9571,Chocolate,68.08,ml
3236,Chocolate,57.52,g
7931,Farinha,99.95,kg
5218,Café,45.74,kg
2600,Chocolate,40.71,g
1713,Chocolate,19.25,L
642,Canela,40.2,kg
9274,Mel,54.99,kg
9946,Farinha,44.35,g
4464,Café,80.59,ml
4472,Mel,35.55,g
4844,Mel,40.33,g
8708,Leite,80.42,kg
3225,Açúcar,24.32,g
5396,Chocolate,80.68,g
8508,Canela,3.12,L
1445,Canela,47.42,ml
4453,Leite,35.47,kg
9836,Leite,29.49,g
6197,Leite,52.94,kg
6951,Farinha,92.05,g
9640,Farinha,42.57,kg
4635,Café,76.94,kg
9533,Farinha,61.84,L
7059,Açúcar,25.13,kg
4559,Mel,1.56,g
5300,Açúcar,8.75,kg
3896,Chocolate,17.86,L
8523,Farinha,15.82,g
8316,Chocolate,17.38,L
3738,Canela,13.09,ml
5978,Leite,2.25,kg
9718,Café,76.45,ml
9942,Mel,23.48,ml
8622,Canela,33.63,g
8503,Leite,37.15,ml
2960,Canela,67.59,g
4866,Canela,70.27,ml
1182,Mel,52.07,kg
4227,Açúcar,21.57,g
1925,Leite,39.83,L
3792,Canela,29.19,g
5821,Canela,70.56,kg
3621,Farinha,93.28,L
7176,Leite,73.81,kg
4329,Mel,71.91,ml
9448,Farinha,30.78,ml
3911,Canela,38.66,kg
7997,Chocolate,21.63,g
9297,Café,15.12,ml
5987,Farinha,66.64,ml
3769,Leite,26.12,kg
8884,Leite,49.55,L
6986,Mel,99.17,g
9298,Mel,59.27,g
